                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      922                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.6188990635724883E+002                  2.6188990635724883E+002                  4.3411320098759065E+005                  1.0464193886674359E+004                  1.8084231785293111E-002                  4.4982923129529588E+001                  2.0000000000000000E-099                  0.0000000000000000E+000                  2.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0000000000000000E-001                  4.5000000000000007E-001                  1.1002618899063574E+000                  9.9999999999999995E-007                  2.1999922389612936E-099                  0.0000000000000000E+000                  2.1999922389612936E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5013094495317860E-001                  4.9511785045786094E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3203800255158047E+001                  1.5064933066166559E+005                  1.0514540363280992E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8564621106972496E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.2646169088595152E+009                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20260406"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                       eps_nuc_rate_r1616         eps_nuc_rate_r_f20_wk-minus_ne20                eps_nuc_rate_r_f20_wk_o20              eps_nuc_rate_r_mg24_wk_na24        eps_nuc_rate_r_na24_wk-minus_mg24              eps_nuc_rate_r_na24_wk_ne24               eps_nuc_rate_r_ne20_wk_f20        eps_nuc_rate_r_ne24_wk-minus_na24          eps_nuc_rate_r_o20_wk-minus_f20                       eps_neu_rate_r1616         eps_neu_rate_r_f20_wk-minus_ne20                eps_neu_rate_r_f20_wk_o20              eps_neu_rate_r_mg24_wk_na24        eps_neu_rate_r_na24_wk-minus_mg24              eps_neu_rate_r_na24_wk_ne24               eps_neu_rate_r_ne20_wk_f20        eps_neu_rate_r_ne24_wk-minus_na24          eps_neu_rate_r_o20_wk-minus_f20                                   log_h1                                  log_he4                                  log_o16                                  log_o20                                  log_f20                                 log_ne20                                 log_ne24                                 log_na24                                 log_mg24                                 log_si28 
                                       1                  1.1002618899063574E+000                 -1.7426999352570374E+000                  5.6766551605248328E+000                 -5.4587890573462170E+000                  8.3106162312973222E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3725799587390449E-290                  2.3725799587390449E-290                  1.7453432193136006E-295                  1.7453432193136006E-295                  3.4183931285042060E-080                  1.7091965642521029E+019                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  2.3725799587385046E-290                  2.3725799587385046E-290                  1.7454796832907896E-295                  1.7454796832907896E-295                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  1.7091965642521029E+018                  3.4183931285042060E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       2                  1.1002618899063401E+000                 -1.7428706517013326E+000                  5.7325491773704611E+000                 -5.2244024933234217E+000                  8.5602062488749162E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5382769078268926E+019                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  1.7091965642521029E+018                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                  3.4183931285042060E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       3                  1.1002618899063230E+000                 -1.7429702597187169E+000                  5.7683382177222517E+000                 -5.0824356120862850E+000                  8.7178227965743567E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  3.4183931285042067E-080                  1.7091965642521033E+019                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       4                  1.1002618899063059E+000                 -1.7430421358420087E+000                  5.7952938300028469E+000                 -4.9839011324690583E+000                  8.8332879559465756E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  1.7091965642521027E+019                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  1.5382769078268924E+019                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       5                  1.1002618899062886E+000                 -1.7430994476288433E+000                  5.8170305777644922E+000                 -4.9091025702681268E+000                  8.9244564143238243E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4183931285042075E-080                  3.4183931285042075E-080                  1.5382769078268936E+019                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  1.7091965642521039E+018                  1.7091965642521039E+018                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                  3.4183931285042075E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       6                  1.1002618899062713E+000                 -1.7431477094546612E+000                  5.8352529751161679E+000                 -4.8489194473230501E+000                  8.9997980892785900E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       7                  1.1002618899062542E+000                 -1.7431897391326541E+000                  5.8509371094594185E+000                 -4.7985790502412291E+000                  9.0640044962901722E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  1.7091965642521027E+019                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  1.5382769078268924E+019                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       8                  1.1002618899062369E+000                 -1.7432271790490519E+000                  5.8646958373059022E+000                 -4.7552775837824592E+000                  9.1199478462408390E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7091965642521027E+019                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  1.5382769078268924E+019                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  1.7091965642521027E+018                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                  3.4183931285042052E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                       9                  1.1002618899062195E+000                 -1.7432610744212382E+000                  5.8769376373535751E+000                 -4.7172176363220997E+000                  9.1695149294425047E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4183931285042105E-080                  1.7091965642521055E+018                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                  3.4183931285042105E-080                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
